timestamp,cpu_total,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,cpu_time_since_update,cpu_cpucore,cpu_ctx_switches,cpu_interrupts,cpu_soft_interrupts,cpu_syscalls,mem_total,mem_available,mem_percent,mem_used,mem_free,mem_active,mem_inactive,mem_buffers,mem_cached,mem_shared,load_min1,load_min5,load_min15,load_cpucore,num,map,index,run
2024-07-19 20:42:00,6.2,5.4,0.0,0.9,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0045490264892578,16.0,425.0,2161.0,351.0,0.0,8299368448.0,6813614080.0,17.9,1485754368.0,6813614080.0,163962880.0,908722176.0,10268672.0,525414400.0,33476608.0,2.595703125,2.9892578125,1.8994140625,16.0,10000000.0,hash_map,-1.0,5.0
2024-07-19 20:42:01,6.2,4.9,0.0,1.4,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.000694990158081,16.0,211.0,1982.0,214.0,0.0,8299368448.0,6814113792.0,17.9,1485254656.0,6814113792.0,164241408.0,909348864.0,10268672.0,525594624.0,33476608.0,2.595703125,2.9892578125,1.8994140625,16.0,10000000.0,hash_map,-1.0,5.0
2024-07-19 20:42:02,7.1,4.9,0.0,3.9,91.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0007708072662354,16.0,278.0,2155.0,275.0,0.0,8299368448.0,6662381568.0,19.7,1636986880.0,6662381568.0,164241408.0,909348864.0,10412032.0,525451264.0,33476608.0,2.595703125,2.9892578125,1.8994140625,16.0,10000000.0,hash_map,-1.0,5.0
2024-07-19 20:42:03,7.1,5.1,0.0,7.4,87.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0008115768432615,16.0,299.0,2300.0,351.0,0.0,8299368448.0,6488584192.0,21.8,1810784256.0,6488584192.0,164347904.0,906244096.0,10412032.0,525598720.0,33480704.0,2.595703125,2.9892578125,1.8994140625,16.0,10000000.0,hash_map,-1.0,5.0
2024-07-19 20:42:04,7.1,5.2,0.0,7.3,87.5,0.0,0.0,0.1,0.0,0.0,0.0,1.0010554790496826,16.0,342.0,2606.0,556.0,0.0,8299368448.0,6488592384.0,21.8,1810776064.0,6488592384.0,164397056.0,906207232.0,10424320.0,525598720.0,33480704.0,2.595703125,2.9892578125,1.8994140625,16.0,10000000.0,hash_map,-1.0,5.0
2024-07-19 20:41:47,6.3,5.0,0.0,1.2,93.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0054113864898682,16.0,299.0,2107.0,285.0,0.0,8299368448.0,6812700672.0,17.9,1486667776.0,6812700672.0,164179968.0,909369344.0,10260480.0,525750272.0,33472512.0,2.95556640625,3.0751953125,1.90771484375,16.0,10000000.0,hash_map,-1.0,4.0
2024-07-19 20:41:48,6.3,5.2,0.0,1.1,93.6,0.0,0.0,0.1,0.0,0.0,0.0,1.000490427017212,16.0,233.0,1975.0,243.0,0.0,8299368448.0,6812704768.0,17.9,1486663680.0,6812704768.0,164184064.0,909434880.0,10260480.0,525754368.0,33472512.0,2.95556640625,3.0751953125,1.90771484375,16.0,10000000.0,hash_map,-1.0,4.0
2024-07-19 20:41:49,6.7,5.1,0.0,2.5,92.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0006415843963623,16.0,290.0,2137.0,318.0,0.0,8299368448.0,6731743232.0,18.9,1567625216.0,6731743232.0,164184064.0,906821632.0,10260480.0,525754368.0,33472512.0,2.87890625,3.05712890625,1.90869140625,16.0,10000000.0,hash_map,-1.0,4.0
2024-07-19 20:41:50,6.7,5.1,0.0,7.4,87.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0006155967712402,16.0,281.0,2225.0,317.0,0.0,8299368448.0,6487879680.0,21.8,1811488768.0,6487879680.0,164257792.0,906248192.0,10260480.0,525754368.0,33472512.0,2.87890625,3.05712890625,1.90869140625,16.0,10000000.0,hash_map,-1.0,4.0
2024-07-19 20:41:51,6.7,5.0,0.0,7.5,87.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0007681846618652,16.0,277.0,2527.0,523.0,0.0,8299368448.0,6487879680.0,21.8,1811488768.0,6487879680.0,164257792.0,906248192.0,10268672.0,525754368.0,33472512.0,2.87890625,3.05712890625,1.90869140625,16.0,10000000.0,hash_map,-1.0,4.0
2024-07-19 20:41:23,5.8,5.1,0.0,1.1,93.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0049149990081787,16.0,267.0,2092.0,252.0,0.0,8299368448.0,6812168192.0,17.9,1487200256.0,6812168192.0,163921920.0,909475840.0,10022912.0,526041088.0,33464320.0,3.66015625,3.20458984375,1.916015625,16.0,10000000.0,hash_map,-1.0,2.0
2024-07-19 20:41:24,5.8,5.1,0.0,1.2,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0007002353668213,16.0,244.0,2037.0,223.0,0.0,8299368448.0,6812172288.0,17.9,1487196160.0,6812172288.0,163926016.0,909500416.0,10022912.0,526045184.0,33464320.0,3.66015625,3.20458984375,1.916015625,16.0,10000000.0,hash_map,-1.0,2.0
2024-07-19 20:41:25,7.2,5.0,0.0,4.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0007672309875488,16.0,289.0,2175.0,292.0,0.0,8299368448.0,6655279104.0,19.8,1644089344.0,6655279104.0,163926016.0,909541376.0,10022912.0,526045184.0,33464320.0,3.52685546875,3.1845703125,1.91650390625,16.0,10000000.0,hash_map,-1.0,2.0
2024-07-19 20:41:26,7.2,5.1,0.0,7.4,87.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0007178783416748,16.0,309.0,2397.0,337.0,0.0,8299368448.0,6491103232.0,21.8,1808265216.0,6491103232.0,163926016.0,906924032.0,10027008.0,526041088.0,33464320.0,3.52685546875,3.1845703125,1.91650390625,16.0,10000000.0,hash_map,-1.0,2.0
2024-07-19 20:41:27,7.2,5.1,0.0,7.4,87.3,0.1,0.0,0.1,0.0,0.0,0.0,1.0009160041809082,16.0,313.0,2537.0,431.0,0.0,8299368448.0,6491287552.0,21.8,1808080896.0,6491287552.0,164110336.0,906240000.0,10141696.0,526045184.0,33464320.0,3.52685546875,3.1845703125,1.91650390625,16.0,10000000.0,hash_map,-1.0,2.0
2024-07-19 20:41:10,6.0,5.2,0.0,1.2,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.005465745925903,16.0,293.0,2077.0,283.0,0.0,8299368448.0,6812278784.0,17.9,1487089664.0,6812278784.0,164528128.0,909221888.0,10715136.0,525635584.0,33456128.0,3.97705078125,3.24609375,1.91552734375,16.0,10000000.0,hash_map,-1.0,1.0
2024-07-19 20:41:11,6.0,5.2,0.0,1.1,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0006654262542725,16.0,235.0,1965.0,224.0,0.0,8299368448.0,6812282880.0,17.9,1487085568.0,6812282880.0,164532224.0,909287424.0,10715136.0,525639680.0,33456128.0,3.97705078125,3.24609375,1.91552734375,16.0,10000000.0,hash_map,-1.0,1.0
2024-07-19 20:41:12,7.3,5.1,0.0,4.1,90.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0006225109100342,16.0,319.0,2187.0,347.0,0.0,8299368448.0,6655770624.0,19.8,1643597824.0,6655770624.0,164519936.0,906039296.0,10715136.0,525639680.0,33456128.0,3.97705078125,3.24609375,1.91552734375,16.0,10000000.0,hash_map,-1.0,1.0
2024-07-19 20:41:13,7.3,5.1,0.0,7.4,87.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0005590915679932,16.0,287.0,2333.0,407.0,0.0,8299368448.0,6491684864.0,21.8,1807683584.0,6491684864.0,164519936.0,906039296.0,10715136.0,525639680.0,33456128.0,3.97705078125,3.24609375,1.91552734375,16.0,10000000.0,hash_map,-1.0,1.0
2024-07-19 20:41:14,7.3,5.3,0.0,7.2,87.4,0.1,0.0,0.1,0.0,0.0,0.0,1.0008845329284668,16.0,322.0,2481.0,550.0,0.0,8299368448.0,6491684864.0,21.8,1807683584.0,6491684864.0,164519936.0,906059776.0,10731520.0,525631488.0,33456128.0,3.97900390625,3.2587890625,1.9267578125,16.0,10000000.0,hash_map,-1.0,1.0
2024-07-19 20:41:35,5.9,4.8,0.0,1.4,93.7,0.0,0.0,0.1,0.0,0.0,0.0,1.0042939186096191,16.0,242.0,2037.0,258.0,0.0,8299368448.0,6816006144.0,17.9,1483362304.0,6816006144.0,164061184.0,909365248.0,10072064.0,525631488.0,33464320.0,3.14404296875,3.1123046875,1.90673828125,16.0,10000000.0,hash_map,-1.0,3.0
2024-07-19 20:41:36,5.9,4.9,0.0,1.3,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0005371570587158,16.0,297.0,2060.0,271.0,0.0,8299368448.0,6816010240.0,17.9,1483358208.0,6816010240.0,164065280.0,909385728.0,10072064.0,525635584.0,33464320.0,3.14404296875,3.1123046875,1.90673828125,16.0,10000000.0,hash_map,-1.0,3.0
2024-07-19 20:41:37,7.0,5.1,0.0,3.4,91.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0006725788116455,16.0,257.0,2110.0,243.0,0.0,8299368448.0,6701953024.0,19.2,1597415424.0,6701953024.0,164065280.0,909389824.0,10072064.0,525635584.0,33464320.0,3.14404296875,3.1123046875,1.90673828125,16.0,10000000.0,hash_map,-1.0,3.0
2024-07-19 20:41:38,7.0,4.9,0.0,7.6,87.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0007083415985107,16.0,330.0,2376.0,401.0,0.0,8299368448.0,6490415104.0,21.8,1808953344.0,6490415104.0,164052992.0,906166272.0,10072064.0,525701120.0,33464320.0,3.14404296875,3.1123046875,1.90673828125,16.0,10000000.0,hash_map,-1.0,3.0
2024-07-19 20:41:39,7.0,5.1,0.0,7.5,87.4,0.0,0.0,0.1,0.0,0.0,0.0,1.001004934310913,16.0,245.0,2512.0,503.0,0.0,8299368448.0,6490443776.0,21.8,1808924672.0,6490443776.0,164098048.0,906153984.0,10088448.0,525709312.0,33464320.0,3.14404296875,3.1123046875,1.90673828125,16.0,10000000.0,hash_map,-1.0,3.0
,1.2999999999999998,0.20000000000000018,0.0,6.300000000000001,6.299999999999997,0.1,0.0,0.1,0.0,0.0,0.0,0.004906654357909934,0.0,87.0,516.0,326.0,0.0,0.0,320598016.0,3.900000000000002,320598016.0,320598016.0,12288.0,3248128.0,16384.0,8192.0,0.0,0.001953125,0.0126953125,0.01123046875,0.0,0.0,,0.0,0.0
,1.4000000000000004,0.09999999999999964,0.0,6.300000000000001,6.5,0.1,0.0,0.1,0.0,0.0,0.0,0.004214763641357422,0.0,69.0,500.0,208.0,0.0,0.0,321069056.0,3.900000000000002,321069056.0,321069056.0,188416.0,3301376.0,118784.0,4096.0,0.0,0.13330078125,0.02001953125,0.00048828125,0.0,0.0,,0.0,0.0
,1.0999999999999996,0.2999999999999998,0.0,6.3,6.299999999999997,0.0,0.0,0.1,0.0,0.0,0.0,0.0037567615509033203,0.0,88.0,475.0,260.0,0.0,0.0,325595136.0,3.900000000000002,325595136.0,325595136.0,45056.0,3235840.0,16384.0,77824.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
,0.40000000000000036,0.20000000000000018,0.0,6.4,6.299999999999997,0.0,0.0,0.1,0.0,0.0,0.0,0.00492095947265625,0.0,66.0,552.0,280.0,0.0,0.0,324825088.0,3.900000000000002,324825088.0,324825088.0,77824.0,3186688.0,8192.0,4096.0,0.0,0.07666015625,0.01806640625,0.0009765625,0.0,0.0,,0.0,0.0
,0.8999999999999995,0.5,0.0,6.5,6.200000000000003,0.0,0.0,0.1,0.0,0.0,0.0,0.003854036331176758,0.0,214.0,624.0,342.0,0.0,0.0,325529600.0,3.900000000000002,325529600.0,325529600.0,434176.0,3141632.0,155648.0,184320.0,4096.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
,1.02,0.25999999999999995,0.0,6.360000000000001,6.3199999999999985,0.04,0.0,0.1,0.0,0.0,0.0,0.004330635070800737,0.0,104.8,533.4,283.2,0.0,0.0,323523379.2,3.900000000000002,323523379.2,323523379.2,151552.0,3222732.8,63078.4,55705.6,819.2,0.0423828125,0.01015625,0.0025390625,0.0,0.0,,0.0,0.0
