timestamp,cpu_total,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,cpu_time_since_update,cpu_cpucore,cpu_ctx_switches,cpu_interrupts,cpu_soft_interrupts,cpu_syscalls,mem_total,mem_available,mem_percent,mem_used,mem_free,mem_active,mem_inactive,mem_buffers,mem_cached,mem_shared,load_min1,load_min5,load_min15,load_cpucore,num,map,index,run
2024-07-19 20:55:51,6.2,5.2,0.0,1.1,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.005197525024414,16.0,239.0,2071.0,273.0,0.0,8299368448.0,6810451968.0,17.9,1488916480.0,6810451968.0,164442112.0,909971456.0,10665984.0,526422016.0,33579008.0,3.861328125,3.62109375,2.92578125,16.0,10000000.0,rbtree,2.0,5.0
2024-07-19 20:55:52,6.2,5.2,0.0,1.1,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.000511884689331,16.0,303.0,2016.0,271.0,0.0,8299368448.0,6810456064.0,17.9,1488912384.0,6810456064.0,164446208.0,910016512.0,10665984.0,526426112.0,33579008.0,3.861328125,3.62109375,2.92578125,16.0,10000000.0,rbtree,2.0,5.0
2024-07-19 20:55:53,6.9,4.9,0.0,3.1,91.9,0.0,0.0,0.1,0.0,0.0,0.0,1.0009033679962158,16.0,309.0,2132.0,286.0,0.0,8299368448.0,6689239040.0,19.4,1610129408.0,6689239040.0,164450304.0,906690560.0,10665984.0,526491648.0,33579008.0,3.861328125,3.62109375,2.92578125,16.0,10000000.0,rbtree,2.0,5.0
2024-07-19 20:55:54,6.9,4.9,0.0,3.1,91.9,0.0,0.0,0.1,0.0,0.0,0.0,1.0009033679962158,16.0,309.0,2132.0,286.0,0.0,8299368448.0,6689239040.0,19.4,1610129408.0,6689239040.0,164450304.0,906690560.0,10665984.0,526491648.0,33579008.0,3.861328125,3.62109375,2.92578125,16.0,10000000.0,rbtree,2.0,5.0
2024-07-19 20:55:55,6.9,5.2,0.0,7.3,87.2,0.0,0.0,0.2,0.0,0.0,0.0,2.001077651977539,16.0,519.0,4789.0,866.0,0.0,8299368448.0,6488322048.0,21.8,1811046400.0,6488322048.0,164487168.0,906858496.0,10678272.0,526565376.0,33579008.0,3.87255859375,3.62744140625,2.931640625,16.0,10000000.0,rbtree,2.0,5.0
2024-07-19 20:55:56,12.8,5.2,0.0,7.3,87.3,0.0,0.0,0.2,0.0,0.0,0.0,1.0008385181427002,16.0,250.0,2482.0,474.0,0.0,8299368448.0,6488322048.0,21.8,1811046400.0,6488322048.0,164487168.0,906858496.0,10678272.0,526565376.0,33579008.0,3.87255859375,3.62744140625,2.931640625,16.0,10000000.0,rbtree,2.0,5.0
2024-07-19 20:55:57,12.8,5.0,0.0,7.5,87.1,0.0,0.0,0.4,0.0,0.0,0.0,1.000969171524048,16.0,224.0,2421.0,503.0,0.0,8299368448.0,6488322048.0,21.8,1811046400.0,6488322048.0,164487168.0,906862592.0,10678272.0,526565376.0,33579008.0,3.87255859375,3.62744140625,2.931640625,16.0,10000000.0,rbtree,2.0,5.0
2024-07-19 20:55:58,12.8,4.9,0.0,7.6,87.2,0.0,0.0,0.2,0.0,0.0,0.0,1.0010838508605957,16.0,226.0,2494.0,491.0,0.0,8299368448.0,6488322048.0,21.8,1811046400.0,6488322048.0,164487168.0,906862592.0,10678272.0,526565376.0,33579008.0,3.87255859375,3.62744140625,2.931640625,16.0,10000000.0,rbtree,2.0,5.0
2024-07-19 20:55:59,12.8,4.9,0.0,7.6,87.4,0.0,0.0,0.1,0.0,0.0,0.0,1.00072979927063,16.0,187.0,2447.0,451.0,0.0,8299368448.0,6488064000.0,21.8,1811304448.0,6488064000.0,164519936.0,906870784.0,10678272.0,526565376.0,33579008.0,3.87255859375,3.62744140625,2.931640625,16.0,10000000.0,rbtree,2.0,5.0
2024-07-19 20:56:00,12.8,5.1,0.0,7.4,87.1,0.0,0.0,0.4,0.0,0.0,0.0,1.0006749629974363,16.0,281.0,2476.0,596.0,0.0,8299368448.0,6488117248.0,21.8,1811251200.0,6488117248.0,164581376.0,906862592.0,10686464.0,526557184.0,33579008.0,3.8828125,3.6337890625,2.9375,16.0,10000000.0,rbtree,2.0,5.0
