timestamp,cpu_total,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,cpu_time_since_update,cpu_cpucore,cpu_ctx_switches,cpu_interrupts,cpu_soft_interrupts,cpu_syscalls,mem_total,mem_available,mem_percent,mem_used,mem_free,mem_active,mem_inactive,mem_buffers,mem_cached,mem_shared,load_min1,load_min5,load_min15,load_cpucore,num,map,index,run
2024-07-19 15:38:51,6.6,5.0,0.0,1.2,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.003666877746582,16.0,268.0,2094.0,281.0,0.0,8299368448.0,6784663552.0,18.3,1514704896.0,6784663552.0,180891648.0,893341696.0,10063872.0,512548864.0,41914368.0,0.73974609375,0.81103515625,0.55029296875,16.0,1000000.0,rbtree,1.0,1.0
2024-07-19 15:38:52,6.6,4.9,0.0,1.3,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0007305145263672,16.0,246.0,2048.0,277.0,0.0,8299368448.0,6784667648.0,18.3,1514700800.0,6784667648.0,180895744.0,893427712.0,10063872.0,512552960.0,41914368.0,0.8408203125,0.8310546875,0.55810546875,16.0,1000000.0,rbtree,1.0,1.0
2024-07-19 15:39:11,5.9,5.1,0.0,1.2,93.6,0.0,0.0,0.1,0.0,0.0,0.0,1.003798484802246,16.0,380.0,2117.0,361.0,0.0,8299368448.0,6783660032.0,18.3,1515708416.0,6783660032.0,180944896.0,893538304.0,10178560.0,512557056.0,41926656.0,0.8017578125,0.82275390625,0.55908203125,16.0,1000000.0,rbtree,1.0,3.0
2024-07-19 15:39:12,5.9,5.3,0.0,1.0,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.000540256500244,16.0,231.0,2022.0,213.0,0.0,8299368448.0,6783664128.0,18.3,1515704320.0,6783664128.0,180948992.0,893624320.0,10178560.0,512561152.0,41926656.0,0.8017578125,0.82275390625,0.55908203125,16.0,1000000.0,rbtree,1.0,3.0
2024-07-19 15:39:30,5.9,5.2,0.0,1.1,93.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0041944980621338,16.0,324.0,2138.0,305.0,0.0,8299368448.0,6781280256.0,18.3,1518088192.0,6781280256.0,181104640.0,894074880.0,10272768.0,512962560.0,41934848.0,0.84619140625,0.833984375,0.56787109375,16.0,1000000.0,rbtree,1.0,5.0
2024-07-19 15:39:31,5.9,5.0,0.0,1.3,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0004940032958984,16.0,236.0,2026.0,248.0,0.0,8299368448.0,6781284352.0,18.3,1518084096.0,6781284352.0,181108736.0,894095360.0,10272768.0,512966656.0,41934848.0,0.84619140625,0.833984375,0.56787109375,16.0,1000000.0,rbtree,1.0,5.0
2024-07-19 15:39:01,6.6,5.3,0.0,0.9,93.8,0.0,0.0,0.0,0.0,0.0,0.0,1.003488540649414,16.0,258.0,2126.0,338.0,0.0,8299368448.0,6780375040.0,18.3,1518993408.0,6780375040.0,181014528.0,893382656.0,10174464.0,512471040.0,41922560.0,0.7734375,0.81689453125,0.5546875,16.0,1000000.0,rbtree,1.0,2.0
2024-07-19 15:39:02,6.6,5.3,0.0,1.1,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0005807876586914,16.0,307.0,2060.0,263.0,0.0,8299368448.0,6780514304.0,18.3,1518854144.0,6780514304.0,181145600.0,893476864.0,10317824.0,512475136.0,41922560.0,0.8720703125,0.8369140625,0.5625,16.0,1000000.0,rbtree,1.0,2.0
2024-07-19 15:39:21,6.5,5.1,0.0,1.1,93.8,0.0,0.0,0.0,0.0,0.0,0.0,1.004716873168945,16.0,277.0,2028.0,306.0,0.0,8299368448.0,6782996480.0,18.3,1516371968.0,6782996480.0,180809728.0,893353984.0,9895936.0,512524288.0,41930752.0,0.82568359375,0.82861328125,0.5634765625,16.0,1000000.0,rbtree,1.0,4.0
2024-07-19 15:39:22,6.5,5.1,0.0,1.1,93.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0005285739898682,16.0,220.0,1948.0,236.0,0.0,8299368448.0,6783000576.0,18.3,1516367872.0,6783000576.0,180813824.0,893485056.0,9895936.0,512528384.0,41930752.0,0.82568359375,0.82861328125,0.5634765625,16.0,1000000.0,rbtree,1.0,4.0
,0.0,0.09999999999999964,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029363632202148438,0.0,22.0,46.0,4.0,0.0,0.0,4096.0,0.0,4096.0,4096.0,4096.0,86016.0,0.0,4096.0,0.0,0.10107421875,0.02001953125,0.0078125,0.0,0.0,,0.0,0.0
,0.0,0.0,0.0,0.20000000000000007,0.09999999999999432,0.0,0.0,0.0,0.0,0.0,0.0,0.0029077529907226562,0.0,49.0,66.0,75.0,0.0,0.0,139264.0,0.0,139264.0,139264.0,131072.0,94208.0,143360.0,4096.0,0.0,0.0986328125,0.02001953125,0.0078125,0.0,0.0,,0.0,0.0
,0.0,0.20000000000000018,0.0,0.19999999999999996,0.10000000000000853,0.0,0.0,0.1,0.0,0.0,0.0,0.003258228302002175,0.0,149.0,95.0,148.0,0.0,0.0,4096.0,0.0,4096.0,4096.0,4096.0,86016.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
,0.0,0.0,0.0,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.0,0.0,0.004188299179076926,0.0,57.0,80.0,70.0,0.0,0.0,4096.0,0.0,4096.0,4096.0,4096.0,131072.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
,0.0,0.20000000000000018,0.0,0.19999999999999996,0.09999999999999432,0.0,0.0,0.0,0.0,0.0,0.0,0.0037004947662353516,0.0,88.0,112.0,57.0,0.0,0.0,4096.0,0.0,4096.0,4096.0,4096.0,20480.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
,0.0,0.1,0.0,0.14,0.0799999999999983,0.0,0.0,0.02,0.0,0.0,0.0,0.003398227691650391,0.0,73.0,79.8,70.8,0.0,0.0,31129.6,0.0,31129.6,31129.6,29491.2,83558.4,28672.0,4096.0,0.0,0.03994140625,0.0080078125,0.003125,0.0,0.0,,0.0,0.0
